,group,label,value,stderr,tvalue,free
0,liv_rpa,constant,-0.9392437720015743,0.07322639656622909,-12.826573695348808,True
1,liv_rpa,needs_level,0.8375318927576283,0.11978828249490216,6.991768103806574,True
2,liv_rpa,prob_help_adl,-0.22290084869637536,0.07892032963805438,-2.824378074935148,True
3,liv_rpa,help_adl_miss,-0.16536288648873296,0.06784324048588018,-2.4374261209287162,True
4,liv_rpa,ln_income,0,,,False
5,liv_ri,constant,-0.2749282026538841,0.3318946807168053,-0.8283597738297929,True
6,liv_ri,needs_level,0.7472199841862985,0.41699789744651056,1.7919034814369692,True
7,liv_ri,prob_help_adl,-0.24758178895853736,0.180727129854345,-1.3699204383872698,True
8,liv_ri,help_adl_miss,-0.2302251249949463,0.16741423432197314,-1.3751824982347347,True
9,liv_ri,ln_income,0,,,False
10,liv_chsld,constant,-1.462830160482154,0.257615149647267,-5.678354562940483,True
11,liv_chsld,needs_level,2.1197920972992286,0.32481906034380564,6.526070530022249,True
12,liv_chsld,prob_help_adl,-0.4737914923806522,0.12638032254947973,-3.74893403358071,True
13,liv_chsld,help_adl_miss,-0.5822343034927029,0.12379684849834127,-4.703143178160179,True
14,liv_chsld,ln_income,0,,,False
15,sup_pri,constant,-0.4104101228727229,0.16620898467646217,-2.469241501424342,True
16,sup_pri,needs_level,0,,,False
17,sup_pri,prob_help_adl,0,,,False
18,sup_pri,help_adl_miss,0,,,False
19,sup_pri,ln_income,0.10366645229592632,0.043415288245202584,2.3877868024377684,True
20,sup_npf,constant,0.0063860404916932945,0.0325850982853678,0.1959803967987698,True
21,sup_npf,needs_level,0,,,False
22,sup_npf,prob_help_adl,0,,,False
23,sup_npf,help_adl_miss,0,,,False
24,sup_npf,ln_income,0,,,False
25,svc_inf,constant,-1.404263495871671,0.5914144589647554,-2.374415225373035,True
26,svc_inf,needs_level,-1.8352085501689708,0.44787363630047494,-4.097603434147536,True
27,svc_inf,prob_help_adl,0.721378305113991,0.2333607561620395,3.0912580031797856,True
28,svc_inf,help_adl_miss,-0.45076734581044564,0.4804606229573776,-0.9381983127687737,True
29,svc_inf,ln_income,0.1752312079514627,0.13665501560343032,1.2822888876613177,True
30,svc_avq,constant,-1.2363546638986136,0.6047172971827887,-2.0445167843857774,True
31,svc_avq,needs_level,-0.8921334490592306,0.4575329710428685,-1.9498779443714502,True
32,svc_avq,prob_help_adl,0.04096431290888219,0.28618908421270833,0.14313723048373048,True
33,svc_avq,help_adl_miss,-0.39227953847934455,0.3931347671005484,-0.9978245917360316,True
34,svc_avq,ln_income,0.012908648581331603,0.14662986008320197,0.08803560594006478,True
35,svc_avd,constant,-2.003894253183644,0.42880170653987515,-4.673242253053622,True
36,svc_avd,needs_level,-1.3218691870281516,0.3172256404616731,-4.166968297721377,True
37,svc_avd,prob_help_adl,0.5299040536375672,0.17589776022437564,3.0125685111716045,True
38,svc_avd,help_adl_miss,-0.24267202330707516,0.2706809623311358,-0.8965241634179056,True
39,svc_avd,ln_income,0.32272099309736885,0.10291419036017525,3.1358259921972076,True
40,cons,constant,-1.674152025432206,0.48238556912771186,-3.470568218820355,True
41,cons,needs_level,-0.9954001586314114,0.3905812921499651,-2.548509564173452,True
42,cons,prob_help_adl,0.42713245008969614,0.19868766648472516,2.1497683155010203,True
43,cons,help_adl_miss,0.22952558206480073,0.17490482336407648,1.3122884643782942,True
44,cons,ln_income,0.3486151010951094,0.1529052181927303,2.27994247165388,True
45,wait,constant,-1.4721002300457817,0.23114022356343644,-6.368862188288763,True
46,wait,needs_level,0,,,False
47,wait,prob_help_adl,0,,,False
48,wait,help_adl_miss,0,,,False
49,wait,ln_income,0,,,False
