,group,label,value,stderr,tvalue,free
0,liv_rpa,constant,-0.9914041289571098,0.07775933926456902,-12.749647030615169,True
1,liv_rpa,needs_level,0.8391126899173842,0.12078252175861223,6.947302289269784,True
2,liv_rpa,prob_help_adl,-0.24638148961115092,0.08114860839113991,-3.036176399028079,True
3,liv_rpa,help_adl_miss,-0.18387508370400338,0.08060358027211798,-2.281227249251714,True
4,liv_rpa,prob_adl,0.1563843776744295,0.07732678943993519,2.022382912921835,True
5,liv_rpa,adl_miss,0.08937069812127421,0.07485923985553879,1.1938499281283008,True
6,liv_ri,constant,-0.4007047937283203,0.36060668125346107,-1.1111962549764165,True
7,liv_ri,needs_level,0.943785714652544,0.4477070583129945,2.108042964988812,True
8,liv_ri,prob_help_adl,-0.452963994014159,0.20818285741412074,-2.175798716765212,True
9,liv_ri,help_adl_miss,-0.3483781159795876,0.21213847825546542,-1.642220302721589,True
10,liv_ri,prob_adl,0.052320859908950426,0.19792657769150174,0.2643447914837407,True
11,liv_ri,adl_miss,0.07844014190477713,0.18950160230673815,0.41392864730404455,True
12,liv_chsld,constant,-1.6315364398435959,0.2784567389093616,-5.859209750979182,True
13,liv_chsld,needs_level,2.3126141935799156,0.3514419494371105,6.580358996084362,True
14,liv_chsld,prob_help_adl,-0.6401609866074663,0.14665622474916687,-4.365044768487421,True
15,liv_chsld,help_adl_miss,-0.620626642643518,0.16974196006702988,-3.6562947806095614,True
16,liv_chsld,prob_adl,0.1481236232294212,0.14257906194391534,1.038887626345072,True
17,liv_chsld,adl_miss,0.005548164249213385,0.1466049339625946,0.03784432146484897,True
18,sup_pri,constant,0.00304705501108149,0.09133278517239675,0.03336211641120951,True
19,sup_pri,needs_level,0.058418658657217556,0.12653581234963526,0.46167687686549197,True
20,sup_pri,prob_help_adl,-0.07767915705934102,0.09989556491378786,-0.7776036616478409,True
21,sup_pri,help_adl_miss,-0.07241297994299152,0.10265630730815059,-0.705392409310267,True
22,sup_pri,prob_adl,-0.06904368769437433,0.09790957415205767,-0.7051781022675738,True
23,sup_pri,adl_miss,-0.06476317267446481,0.0956423892213815,-0.6771388000832853,True
24,sup_npf,constant,0.05630561662782682,0.09579435081241644,0.5877759612159587,True
25,sup_npf,needs_level,-0.08054740050453274,0.1415585197525776,-0.5690042580645597,True
26,sup_npf,prob_help_adl,-0.13952002483685166,0.10721293659068679,-1.3013357275111825,True
27,sup_npf,help_adl_miss,-0.048053836007720376,0.11607078797843906,-0.4140045643236841,True
28,sup_npf,prob_adl,0.03428198973074659,0.10550053161442753,0.3249461325563445,True
29,sup_npf,adl_miss,0.12254754435766253,0.10808623516925688,1.1337941798579632,True
30,svc_inf,constant,-0.8587867632520366,0.27470118373422303,-3.126257963572971,True
31,svc_inf,needs_level,-1.7868879265810178,0.44572362590779985,-4.008959415022448,True
32,svc_inf,prob_help_adl,0.6617010198263565,0.23297028097205086,2.840280816357602,True
33,svc_inf,help_adl_miss,-1.0684760944496545,0.6233529271980279,-1.7140788914755813,True
34,svc_inf,prob_adl,0.13748958449642465,0.2718427516270268,0.5057688081566466,True
35,svc_inf,adl_miss,0.5515917582864795,0.22638689738769058,2.436500365751607,True
36,svc_avq,constant,-1.2944724806083858,0.27746896335854043,-4.665287479146602,True
37,svc_avq,needs_level,-0.8755343533336359,0.45860758580849437,-1.909114415955697,True
38,svc_avq,prob_help_adl,-0.36601143928090196,0.319507792780611,-1.1455477692596454,True
39,svc_avq,help_adl_miss,-1.1158342034249715,0.5424048939553069,-2.0571978901003685,True
40,svc_avq,prob_adl,0.3685638471671449,0.3192096383484136,1.154613780066571,True
41,svc_avq,adl_miss,0.5856349161113754,0.2610375502401245,2.243489166875259,True
42,svc_avd,constant,-0.7272029579011134,0.18261278772571196,-3.9822126750147793,True
43,svc_avd,needs_level,-1.3053837298857058,0.32571329634579405,-4.007769239177277,True
44,svc_avd,prob_help_adl,0.6554383886496628,0.18804652555805854,3.4855118258874667,True
45,svc_avd,help_adl_miss,0.2715293110334552,0.25051117557476305,1.0839009892890763,True
46,svc_avd,prob_adl,-0.17925293971725328,0.2005919916863562,-0.8936196216523516,True
47,svc_avd,adl_miss,-0.8072570213092775,0.29400502324478134,-2.7457252682284112,True
48,cons,constant,-0.6115057646769521,0.2802482783847864,-2.1820143488529933,True
49,cons,needs_level,-0.7323200641896163,0.35207985832702,-2.0799828415899335,True
50,cons,prob_help_adl,0.41549429686351136,0.19540519180943203,2.1263216858061793,True
51,cons,help_adl_miss,-0.1471720449041968,0.20930666513767954,-0.7031407471300004,True
52,cons,prob_adl,-0.2698541136965085,0.2152567389476528,-1.2536383995027118,True
53,cons,adl_miss,0.2760218493287635,0.18340019861087814,1.5050248114201967,True
54,wait,constant,-2.8127528481204407,1.3933706356614868,-2.0186680960052805,True
55,wait,needs_level,2.5521665883879114,1.6040399275141934,1.5910866959172552,True
56,wait,prob_help_adl,-2.0153216799668985,1.629105788307105,-1.2370723217803627,True
57,wait,help_adl_miss,-1.1771245793279776,1.6285119563794377,-0.7228221903540705,True
58,wait,prob_adl,-2.186962521263648,1.439968145252745,-1.5187575700709612,True
59,wait,adl_miss,-0.6092881478636505,0.7975413096041218,-0.7639581054003144,True
