,group,label,value,stderr,tvalue,free
0,liv_rpa,constant,-0.5586686750391981,0.02335198768510906,-23.92381678907129,True
1,liv_ri,constant,-0.0019085003588541639,0.06729725190491113,-0.028359261408635435,True
2,liv_chsld,constant,-0.18704822438629967,0.0509172183877473,-3.673575075564436,True
3,sup_pri,constant,-0.023948448516435742,0.029201612109004096,-0.8201070689878597,True
4,sup_npf,constant,0.005257406134732175,0.032165099795989575,0.1634506396087004,True
5,svc_inf,constant,-1.6461617855816197,0.09740274633484212,-16.900568490364712,True
6,svc_avq,constant,-1.7304618222180121,0.09764248817224114,-17.722426523640827,True
7,svc_avd,constant,-1.3835517751840998,0.07089844987710885,-19.51455606691354,True
8,cons,constant,-0.9969734153801935,0.055461468107048176,-17.975965105285333,True
9,wait,constant,-1.461070329856187,0.22610395825993668,-6.461940521078766,True
